19:41:11 | INFO | initial filters
19:41:11 | INFO | ✅ - Return: 2.64%
19:41:11 | INFO | ❌ - Volume: 0.28M
19:41:11 | INFO | ❌
19:41:11 | INFO | ----- ATOMUSDT - Signals -----
19:41:11 | INFO | initial filters
19:41:11 | INFO | ✅ - Return: 5.98%
19:41:11 | INFO | ✅ - Volume: 1.17M
19:41:11 | INFO | ✅
19:41:11 | INFO | signal filters
19:41:12 | INFO | ❌ - Breakout - 0.96 ATRs
19:41:12 | INFO | ❌ - Volume breakout - 0.17
19:41:12 | INFO | ❌
19:41:12 | INFO | ----- DASHUSDT - Signals -----
19:41:12 | INFO | initial filters
19:41:12 | INFO | ✅ - Return: 3.30%
19:41:12 | INFO | ❌ - Volume: 0.25M
19:41:12 | INFO | ❌
19:41:12 | INFO | ----- ZECUSDT - Signals -----
19:41:12 | INFO | initial filters
19:41:13 | INFO | ✅ - Return: 2.88%
19:41:13 | INFO | ❌ - Volume: 0.15M
19:41:13 | INFO | ❌
19:41:13 | INFO | ----- BATUSDT - Signals -----
19:41:13 | INFO | initial filters
19:41:13 | INFO | ✅ - Return: 5.74%
19:41:13 | INFO | ✅ - Volume: 8.04M
19:41:13 | INFO | ✅
19:41:13 | INFO | signal filters
19:41:13 | INFO | ❌ - Breakout - 0.96 ATRs
19:41:13 | INFO | ❌ - Volume breakout - 0.05
19:41:13 | INFO | ❌
19:41:13 | INFO | ----- IOSTUSDT - Signals -----
19:41:13 | INFO | initial filters
19:41:14 | INFO | ✅ - Return: 1.93%
19:41:14 | INFO | ✅ - Volume: 1672.90M
19:41:14 | INFO | ✅
19:41:14 | INFO | signal filters
19:41:14 | INFO | ❌ - Breakout - 0.88 ATRs
19:41:14 | INFO | ❌ - Volume breakout - 0.01
19:41:14 | INFO | ❌
19:41:14 | INFO | ----- VETUSDT - Signals -----
19:41:14 | INFO | initial filters
19:41:14 | INFO | ✅ - Return: 4.29%
19:41:14 | INFO | ✅ - Volume: 132.12M
19:41:14 | INFO | ✅
19:41:14 | INFO | signal filters
19:41:15 | INFO | ❌ - Breakout - 0.94 ATRs
19:41:15 | INFO | ❌ - Volume breakout - 0.06
19:41:15 | INFO | ❌
19:41:15 | INFO | ----- QTUMUSDT - Signals -----
19:41:15 | INFO | initial filters
19:41:15 | INFO | ✅ - Return: 0.07%
19:41:15 | INFO | ✅ - Volume: 2.43M
19:41:15 | INFO | ✅
19:41:15 | INFO | signal filters
19:41:15 | INFO | ❌ - Breakout - 0.82 ATRs
19:41:15 | INFO | ❌ - Volume breakout - 0.01
19:41:15 | INFO | ❌
19:41:15 | INFO | ----- IOTAUSDT - Signals -----
19:41:15 | INFO | initial filters
19:41:16 | INFO | ✅ - Return: 2.94%
19:41:16 | INFO | ✅ - Volume: 10.80M
19:41:16 | INFO | ✅
19:41:16 | INFO | signal filters
19:41:16 | INFO | ❌ - Breakout - 0.95 ATRs
19:41:16 | INFO | ❌ - Volume breakout - 0.10
19:41:16 | INFO | ❌
19:41:16 | INFO | ----- XTZUSDT - Signals -----
19:41:16 | INFO | initial filters
19:41:16 | INFO | ✅ - Return: 0.46%
19:41:16 | INFO | ✅ - Volume: 1.30M
19:41:16 | INFO | ✅
19:41:16 | INFO | signal filters
19:41:17 | INFO | ❌ - Breakout - 0.94 ATRs
19:41:17 | INFO | ❌ - Volume breakout - 0.01
19:41:17 | INFO | ❌
19:41:17 | INFO | ----- BCHUSDT - Signals -----
19:41:17 | INFO | initial filters
19:41:17 | INFO | ✅ - Return: -0.94%
19:41:17 | INFO | ❌ - Volume: 0.03M
19:41:17 | INFO | ❌
19:41:17 | INFO | ----- RVNUSDT - Signals -----
19:41:17 | INFO | initial filters
19:41:17 | INFO | ✅ - Return: 6.91%
19:41:17 | INFO | ✅ - Volume: 79.61M
19:41:17 | INFO | ✅
19:41:17 | INFO | signal filters
19:41:18 | INFO | ❌ - Breakout - 0.96 ATRs
19:41:18 | INFO | ❌ - Volume breakout - 0.11
19:41:18 | INFO | ❌
19:41:18 | INFO | ----- ZILUSDT - Signals -----
19:41:18 | INFO | initial filters
19:41:18 | INFO | ✅ - Return: 7.25%
19:41:18 | INFO | ✅ - Volume: 95.14M
19:41:18 | INFO | ✅
19:41:18 | INFO | signal filters
